org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,contributedPoints,autoFuel,teleopFuel,totalPassing,totalDefense,startingPosition,autoFuelOne,autoFuelTen,autoTower,autoNZ,autoDepot,autoOutpost,teleopFuelOne,teleopFuelTen,passedNZ,passedOZ,didDefenseNZ,didDefenseOZ,totalMinorFouls,totalMajorFouls,climbingStartTime,climbLevel,diedDuringMatch,didYellowCard,didRedCard
frc8179,2026,2026mimas,2026mimas_qm75,75,3/29/2026 3:46:00 PM,red,frc9251,"0","30","0","30","0","30","1","1","Middle","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm76,76,3/29/2026 3:54:00 PM,blue,frc9255,"0","30","0","30","0","30","1","1","Not There","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm77,77,3/29/2026 4:02:00 PM,red,frc5674,"0","40","0","40","0","40","0","0","Depot Side","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm78,78,3/29/2026 4:10:00 PM,blue,frc5926,"0","30","0","30","0","30","0","0","Not There","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,red,frc5533,"20","50","0","70","20","50","0","0","Middle","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,blue,frc6615,"40","181","0","221","40","181","2","0","Middle","0","4","0","1","0","0","1","18","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,red,frc4327,"0","15","0","15","0","15","0","0","Not There","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,red,frc9312,"0","44","0","44","0","44","1","0","Not There","0","0","0","0","0","0","24","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,blue,frc3688,"1","1","0","2","1","1","2","2","Not There","1","0","0","1","0","0","1","0","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm2,2,4/16/2026 8:38:00 PM,blue,frc1701,"25","20","0","45","25","20","1","1","Middle","5","2","0","0","0","0","0","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm3,3,4/16/2026 8:47:00 PM,blue,frc4237,"20","40","0","60","20","40","0","0","Depot Side","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm3,3,4/16/2026 8:47:00 PM,red,frc4422,"1","6","0","7","1","6","1","1","Not There","1","0","0","1","0","0","6","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm3,3,4/16/2026 8:47:00 PM,red,frc3707,"8","181","0","189","8","181","0","1","Not There","8","0","0","0","0","0","1","18","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm3,3,4/16/2026 8:47:00 PM,blue,frc6085,"0","7","0","7","0","7","1","0","Middle","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm3,3,4/16/2026 8:47:00 PM,red,frc7197,"20","70","0","90","20","70","1","1","Outpost Side","0","2","0","0","0","0","0","7","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm4,4,4/16/2026 8:56:00 PM,blue,frc3603,"7","67","0","74","7","67","0","0","Outpost Side","7","0","0","0","0","0","7","6","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm5,5,4/16/2026 9:05:00 PM,blue,frc8179,"1","3","0","4","1","3","2","0","Not There","1","0","0","1","0","0","3","0","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm5,5,4/16/2026 9:05:00 PM,red,frc573,"10","30","0","40","10","30","0","0","Middle","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm6,6,4/16/2026 9:14:00 PM,blue,frc11386,"3","50","0","53","3","50","1","0","Middle","3","0","0","0","0","0","0","5","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm6,6,4/16/2026 9:14:00 PM,red,frc3770,"3","70","0","73","3","70","0","0","Not There","3","0","0","0","1","0","20","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm6,6,4/16/2026 9:14:00 PM,blue,frc9757,"0","87","0","87","0","87","0","0","Depot Side","0","0","0","0","0","0","17","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm6,6,4/16/2026 9:14:00 PM,blue,frc5216,"5","9","0","14","5","9","1","1","Outpost Side","5","0","0","1","0","0","9","0","1","0","1","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm6,6,4/16/2026 9:14:00 PM,red,frc858,"0","80","0","80","0","80","1","0","Depot Side","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm7,7,4/16/2026 9:23:00 PM,blue,frc3175,"20","200","0","220","20","200","2","0","Depot Side","0","2","0","0","0","0","0","20","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm7,7,4/16/2026 9:23:00 PM,red,frc9312,"61","95","0","156","61","95","2","0","Depot Side","1","6","0","0","0","0","5","9","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm7,7,4/16/2026 9:23:00 PM,blue,frc5166,"6","0","0","6","6","0","0","0","Depot Side","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm7,7,4/16/2026 9:23:00 PM,red,frc5534,"0","36","0","36","0","36","2","0","Not There","0","0","0","0","0","0","16","2","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm7,7,4/16/2026 9:23:00 PM,red,frc3539,"80","0","0","80","80","0","1","0","Middle","10","7","0","1","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm8,8,4/16/2026 9:32:00 PM,blue,frc1188,"0","15","0","15","0","15","1","1","Outpost Side","0","0","0","0","0","0","15","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm8,8,4/16/2026 9:32:00 PM,red,frc5533,"10","235","0","245","10","235","0","2","Middle","0","1","0","0","0","0","5","23","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm8,8,4/16/2026 9:32:00 PM,blue,frc2619,"0","20","10","30","0","20","0","0","Depot Side","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Level 1","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm8,8,4/16/2026 9:32:00 PM,red,frc6615,"30","80","0","110","30","80","1","0","Outpost Side","0","3","0","0","0","0","0","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm8,8,4/16/2026 9:32:00 PM,red,frc1918,"50","170","0","220","50","170","1","0","Depot Side","0","5","0","0","0","0","0","17","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm9,9,4/16/2026 9:41:00 PM,red,frc494,"4","15","0","19","4","15","1","1","Not There","4","0","0","1","0","0","15","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm9,9,4/16/2026 9:41:00 PM,red,frc573,"20","0","0","20","20","0","0","1","Middle","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm9,9,4/16/2026 9:41:00 PM,red,frc1701,"60","240","0","300","60","240","1","0","Depot Side","0","6","0","0","0","0","0","24","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm9,9,4/16/2026 9:41:00 PM,blue,frc4327,"30","100","0","130","30","100","1","0","Depot Side","0","3","0","0","0","0","0","10","1","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm9,9,4/16/2026 9:41:00 PM,blue,frc3603,"0","61","0","61","0","61","0","1","Middle","0","0","0","0","0","0","1","6","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm10,10,4/16/2026 9:49:00 PM,red,frc3538,"40","220","0","260","40","220","1","0","Depot Side","0","4","0","1","0","0","0","22","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm11,11,4/16/2026 9:57:00 PM,blue,frc858,"0","100","0","100","0","100","1","0","Not There","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm12,12,4/16/2026 10:05:00 PM,red,frc3688,"20","20","0","40","20","20","1","1","Middle","0","2","0","0","0","0","0","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm12,12,4/16/2026 10:05:00 PM,red,frc5534,"5","59","0","64","5","59","0","0","Middle","5","0","0","0","0","0","19","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm12,12,4/16/2026 10:05:00 PM,blue,frc3770,"10","50","0","60","10","50","0","0","Middle","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm12,12,4/16/2026 10:05:00 PM,red,frc4422,"0","40","0","40","0","40","1","0","Middle","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm13,13,4/16/2026 10:13:00 PM,red,frc5460,"80","103","0","183","80","103","0","0","Outpost Side","0","8","0","1","1","0","3","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm13,13,4/16/2026 10:13:00 PM,red,frc7768,"20","20","0","40","20","20","1","2","Middle","0","2","0","0","0","0","0","2","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm13,13,4/16/2026 10:13:00 PM,blue,frc3641,"10","84","0","94","10","84","1","0","Middle","0","1","0","0","0","0","4","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm13,13,4/16/2026 10:13:00 PM,blue,frc3604,"0","0","20","20","0","0","0","1","Middle","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10","Level 2","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm13,13,4/16/2026 10:13:00 PM,red,frc3707,"20","20","0","40","20","20","0","0","Depot Side","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm14,14,4/16/2026 10:21:00 PM,blue,frc573,"20","40","0","60","20","40","0","0","Middle","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm20,20,4/16/2026 11:09:00 PM,red,frc3604,"16","71","0","87","16","71","0","0","Depot Side","6","1","0","0","0","0","1","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm21,21,4/16/2026 11:17:00 PM,blue,frc5460,"20","50","0","70","20","50","0","0","Outpost Side","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm23,23,4/17/2026 1:30:00 PM,blue,frc3538,"0","152","0","152","0","152","1","0","Not There","0","0","0","0","0","0","2","15","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm23,23,4/17/2026 1:30:00 PM,blue,frc5166,"30","100","0","130","30","100","1","1","Outpost Side","0","3","0","1","0","0","0","10","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm23,23,4/17/2026 1:30:00 PM,red,frc4237,"0","175","0","175","0","175","2","1","Not There","0","0","0","0","0","0","5","17","1","1","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm23,23,4/17/2026 1:30:00 PM,red,frc6615,"10","100","0","110","10","100","2","2","Depot Side","0","1","0","0","0","0","0","10","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,blue,frc5152,"10","50","0","60","10","50","0","0","Not There","0","1","0","0","0","0","0","5","0","0","0","0","0","0","10","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,red,frc3536,"20","50","0","70","20","50","0","2","Middle","0","2","0","1","0","0","0","5","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,red,frc4327,"30","50","0","80","30","50","1","2","Outpost Side","0","3","0","0","0","0","0","5","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,blue,frc7768,"12","70","0","82","12","70","1","2","Middle","2","1","0","0","0","0","0","7","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,blue,frc5533,"12","65","0","77","12","65","2","1","Outpost Side","2","1","0","0","0","0","5","6","1","1","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm24,24,4/17/2026 1:39:00 PM,red,frc7197,"8","60","0","68","8","60","1","0","Middle","8","0","0","1","1","0","0","6","0","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,blue,frc4422,"20","70","0","90","20","70","1","1","Not There","0","2","0","0","0","0","0","7","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,blue,frc1188,"24","110","0","134","24","110","1","1","Not There","4","2","0","0","1","0","0","11","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,blue,frc9757,"20","130","0","150","20","130","0","0","Outpost Side","0","2","0","1","0","0","0","13","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,red,frc6753,"3","45","0","48","3","45","1","0","Middle","3","0","0","0","0","0","5","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,red,frc1701,"0","200","0","200","0","200","2","0","Not There","0","0","0","0","0","0","0","20","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm25,25,4/17/2026 1:48:00 PM,red,frc3539,"0","92","10","102","0","92","1","0","Outpost Side","0","0","0","0","0","0","2","9","1","0","0","0","0","0","5","Level 1","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm26,26,4/17/2026 1:57:00 PM,blue,frc5216,"44","80","0","124","44","80","1","0","Outpost Side","4","4","0","0","0","0","0","8","0","1","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm26,26,4/17/2026 1:57:00 PM,red,frc3604,"12","150","0","162","12","150","1","1","Depot Side","2","1","0","1","0","0","0","15","0","1","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm26,26,4/17/2026 1:57:00 PM,blue,frc5534,"11","6","0","17","11","6","2","1","Middle","1","1","0","0","1","0","6","0","1","1","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm26,26,4/17/2026 1:57:00 PM,red,frc9312,"10","40","0","50","10","40","1","0","Middle","0","1","0","0","0","0","0","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm26,26,4/17/2026 1:57:00 PM,red,frc1918,"30","165","0","195","30","165","1","2","Middle","0","3","0","0","0","0","5","16","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,red,frc3707,"30","90","0","120","30","90","1","1","Not There","0","3","0","1","0","0","0","9","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,blue,frc3641,"12","90","0","102","12","90","1","0","Not There","2","1","0","1","0","0","0","9","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,blue,frc3688,"20","61","0","81","20","61","2","2","Middle","0","2","0","0","0","0","1","6","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,red,frc8873,"0","80","0","80","0","80","0","0","Outpost Side","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,blue,frc858,"7","30","0","37","7","30","1","1","Outpost Side","7","0","0","1","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm27,27,4/17/2026 2:06:00 PM,red,frc11503,"0","26","0","26","0","26","1","0","Middle","0","0","0","0","0","0","6","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm28,28,4/17/2026 2:15:00 PM,blue,frc4327,"18","100","0","118","18","100","0","0","Depot Side","8","1","0","1","0","0","0","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm28,28,4/17/2026 2:15:00 PM,blue,frc2619,"16","60","10","86","1","60","0","0","Outpost Side","1","0","1","0","0","0","0","6","0","0","0","0","0","0","10","Level 1","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm28,28,4/17/2026 2:15:00 PM,red,frc503,"70","220","0","290","70","220","0","0","Middle","0","7","0","0","0","0","0","22","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm28,28,4/17/2026 2:15:00 PM,red,frc2224,"2","0","0","2","2","0","1","1","Middle","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm28,28,4/17/2026 2:15:00 PM,blue,frc3770,"20","30","0","50","20","30","0","1","Middle","0","2","0","0","0","0","0","3","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,red,frc8179,"0","3","0","3","0","3","0","1","Middle","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,red,frc5166,"0","12","0","12","0","12","2","1","Outpost Side","0","0","0","0","0","0","2","1","1","1","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,blue,frc11386,"6","30","0","36","6","30","0","0","Middle","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,red,frc1701,"60","210","0","270","60","210","1","1","Depot Side","0","6","0","0","0","0","0","21","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,blue,frc7197,"30","40","0","70","30","40","0","0","Not There","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm29,29,4/17/2026 2:24:00 PM,blue,frc3538,"0","150","0","150","0","150","1","0","Not There","0","0","0","0","0","0","0","15","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm30,30,4/17/2026 2:33:00 PM,red,frc1918,"155","0","0","155","155","0","0","0","Middle","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm30,30,4/17/2026 2:33:00 PM,blue,frc573,"10","55","0","65","10","55","1","0","Outpost Side","0","1","0","1","0","0","5","5","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm30,30,4/17/2026 2:33:00 PM,red,frc494,"40","140","0","180","40","140","1","0","Middle","0","4","0","1","0","0","0","14","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm30,30,4/17/2026 2:33:00 PM,blue,frc9312,"20","50","0","70","20","50","1","0","Middle","0","2","0","0","0","0","0","5","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm30,30,4/17/2026 2:33:00 PM,blue,frc5152,"16","36","0","52","16","36","1","0","Depot Side","6","1","0","0","0","0","6","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm31,31,4/17/2026 2:42:00 PM,blue,frc858,"2","20","0","22","2","20","0","0","Depot Side","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm31,31,4/17/2026 2:42:00 PM,blue,frc5533,"15","40","0","55","15","40","0","0","Middle","5","1","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm31,31,4/17/2026 2:42:00 PM,red,frc6085,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm31,31,4/17/2026 2:42:00 PM,red,frc7768,"12","0","0","12","12","0","1","2","Outpost Side","2","1","0","0","0","0","0","0","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm31,31,4/17/2026 2:42:00 PM,red,frc8873,"10","90","0","100","10","90","1","1","Depot Side","0","1","0","1","0","0","0","9","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,blue,frc3632,"5","0","0","5","5","0","2","0","Middle","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,blue,frc3539,"30","180","0","210","30","180","0","0","Not There","0","3","0","0","0","0","0","18","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,blue,frc3536,"30","84","0","114","30","84","1","0","Outpost Side","0","3","0","0","0","0","4","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,red,frc3603,"20","80","0","100","20","80","0","0","Middle","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,red,frc4422,"30","70","0","100","30","70","0","0","Not There","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm32,32,4/17/2026 2:50:00 PM,red,frc3641,"40","200","0","240","40","200","1","0","Not There","0","4","0","1","0","0","0","20","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm33,33,4/17/2026 2:58:00 PM,red,frc5216,"20","60","0","80","20","60","0","2","Depot Side","0","2","0","0","0","0","0","6","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm33,33,4/17/2026 2:58:00 PM,red,frc3604,"20","120","0","140","20","120","0","0","Middle","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm33,33,4/17/2026 2:58:00 PM,blue,frc6615,"0","93","0","93","0","93","0","0","Depot Side","0","0","0","1","0","0","3","9","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm33,33,4/17/2026 2:58:00 PM,blue,frc1188,"0","100","0","100","0","100","0","0","Not There","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm33,33,4/17/2026 2:58:00 PM,blue,frc3175,"0","10","0","10","0","10","0","2","Outpost Side","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,red,frc6753,"30","60","0","90","30","60","1","0","Middle","0","3","0","0","0","0","0","6","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,red,frc3688,"20","50","0","70","20","50","0","1","Outpost Side","0","2","0","1","0","0","0","5","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,red,frc3707,"2","0","0","2","2","0","1","1","Depot Side","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,blue,frc5166,"12","90","0","102","12","90","2","2","Outpost Side","2","1","0","1","0","0","0","9","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,blue,frc573,"14","67","0","81","14","67","0","0","Middle","4","1","0","0","1","0","7","6","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm34,34,4/17/2026 3:06:00 PM,blue,frc5534,"10","46","0","56","10","46","2","0","Depot Side","0","1","0","0","0","0","16","3","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,red,frc9312,"23","3","0","26","23","3","0","1","Depot Side","3","2","0","0","0","0","3","0","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,blue,frc503,"30","180","0","210","30","180","1","1","Outpost Side","0","3","0","1","0","0","0","18","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,red,frc494,"0","124","0","124","0","124","0","0","Depot Side","0","0","0","0","0","0","4","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,red,frc7197,"10","9","0","19","10","9","0","0","Outpost Side","0","1","0","1","0","0","9","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,blue,frc3770,"10","120","0","130","10","120","0","1","Middle","0","1","0","0","0","0","0","12","0","0","1","0","0","0","0","None","0","0","0"
